=== Lista de Audios do Perfect Dark (Total: 548) ===
Formato para substituir/dublar:
  - Nome do arquivo: audio/<NomeDoArquivo>.mp3 (ex: Arecep01M.mp3)
  - Ou por ID decimal: audio/<ID_DEC>.mp3 (ex: 0625.mp3)
  - Ou por ID hexadecimal: audio/<ID_HEX>.mp3 (ex: 0271.mp3)

ID_DEC: 0805 | ID_HEX: 0x0325 | Nome: Ajosci02M    | Arquivo: Ajosci02M.mp3    | Tamanho: 4848 bytes
ID_DEC: 0806 | ID_HEX: 0x0326 | Nome: Ajosci03M    | Arquivo: Ajosci03M.mp3    | Tamanho: 4304 bytes
ID_DEC: 0807 | ID_HEX: 0x0327 | Nome: Alabacc1M    | Arquivo: Alabacc1M.mp3    | Tamanho: 8048 bytes
ID_DEC: 0808 | ID_HEX: 0x0328 | Nome: Alabacc2M    | Arquivo: Alabacc2M.mp3    | Tamanho: 10464 bytes
ID_DEC: 0809 | ID_HEX: 0x0329 | Nome: Alabacc3M    | Arquivo: Alabacc3M.mp3    | Tamanho: 9360 bytes
ID_DEC: 0810 | ID_HEX: 0x032a | Nome: Alabacc4M    | Arquivo: Alabacc4M.mp3    | Tamanho: 8048 bytes
ID_DEC: 0811 | ID_HEX: 0x032b | Nome: Alabacc5M    | Arquivo: Alabacc5M.mp3    | Tamanho: 7264 bytes
ID_DEC: 0812 | ID_HEX: 0x032c | Nome: Alabacc6M    | Arquivo: Alabacc6M.mp3    | Tamanho: 7264 bytes
ID_DEC: 0813 | ID_HEX: 0x032d | Nome: Alabtech1M   | Arquivo: Alabtech1M.mp3   | Tamanho: 2976 bytes
ID_DEC: 0814 | ID_HEX: 0x032e | Nome: Alabtech2M   | Arquivo: Alabtech2M.mp3   | Tamanho: 6720 bytes
ID_DEC: 0815 | ID_HEX: 0x032f | Nome: Alabtech3M   | Arquivo: Alabtech3M.mp3   | Tamanho: 5856 bytes
ID_DEC: 0816 | ID_HEX: 0x0330 | Nome: Alabtech5M   | Arquivo: Alabtech5M.mp3   | Tamanho: 6720 bytes
ID_DEC: 0817 | ID_HEX: 0x0331 | Nome: Alabtech6M   | Arquivo: Alabtech6M.mp3   | Tamanho: 6176 bytes
ID_DEC: 0818 | ID_HEX: 0x0332 | Nome: Alabtech7M   | Arquivo: Alabtech7M.mp3   | Tamanho: 7648 bytes
ID_DEC: 0819 | ID_HEX: 0x0333 | Nome: Alabtech8M   | Arquivo: Alabtech8M.mp3   | Tamanho: 6560 bytes
ID_DEC: 0820 | ID_HEX: 0x0334 | Nome: Alabtech9M   | Arquivo: Alabtech9M.mp3   | Tamanho: 4688 bytes
ID_DEC: 0821 | ID_HEX: 0x0335 | Nome: Aoffwrk01M   | Arquivo: Aoffwrk01M.mp3   | Tamanho: 5856 bytes
ID_DEC: 0822 | ID_HEX: 0x0336 | Nome: Aoffwrk02M   | Arquivo: Aoffwrk02M.mp3   | Tamanho: 5616 bytes
ID_DEC: 0823 | ID_HEX: 0x0337 | Nome: Aoffwrk03M   | Arquivo: Aoffwrk03M.mp3   | Tamanho: 9680 bytes
ID_DEC: 0824 | ID_HEX: 0x0338 | Nome: Aoffwrk04M   | Arquivo: Aoffwrk04M.mp3   | Tamanho: 8432 bytes
ID_DEC: 0928 | ID_HEX: 0x03a0 | Nome: Am1_l1_aM    | Arquivo: Am1_l1_aM.mp3    | Tamanho: 12096 bytes
ID_DEC: 0929 | ID_HEX: 0x03a1 | Nome: Am1_l1_bM    | Arquivo: Am1_l1_bM.mp3    | Tamanho: 8976 bytes
ID_DEC: 0930 | ID_HEX: 0x03a2 | Nome: Am1_l1_cM    | Arquivo: Am1_l1_cM.mp3    | Tamanho: 6560 bytes
ID_DEC: 0931 | ID_HEX: 0x03a3 | Nome: Am1_l1_dM    | Arquivo: Am1_l1_dM.mp3    | Tamanho: 9680 bytes
ID_DEC: 0932 | ID_HEX: 0x03a4 | Nome: Am1_l2_aM    | Arquivo: Am1_l2_aM.mp3    | Tamanho: 14208 bytes
ID_DEC: 0933 | ID_HEX: 0x03a5 | Nome: Am1_l2_bM    | Arquivo: Am1_l2_bM.mp3    | Tamanho: 7648 bytes
ID_DEC: 0934 | ID_HEX: 0x03a6 | Nome: Am1_l2_cM    | Arquivo: Am1_l2_cM.mp3    | Tamanho: 11792 bytes
ID_DEC: 0935 | ID_HEX: 0x03a7 | Nome: Am1_l2_dM    | Arquivo: Am1_l2_dM.mp3    | Tamanho: 12880 bytes
ID_DEC: 0936 | ID_HEX: 0x03a8 | Nome: Am1_l3_aM    | Arquivo: Am1_l3_aM.mp3    | Tamanho: 10144 bytes
ID_DEC: 0937 | ID_HEX: 0x03a9 | Nome: Am1_l3_bM    | Arquivo: Am1_l3_bM.mp3    | Tamanho: 11088 bytes
ID_DEC: 0938 | ID_HEX: 0x03aa | Nome: Am1_l3_cM    | Arquivo: Am1_l3_cM.mp3    | Tamanho: 8048 bytes
ID_DEC: 0939 | ID_HEX: 0x03ab | Nome: Am1_l3_dM    | Arquivo: Am1_l3_dM.mp3    | Tamanho: 11392 bytes
ID_DEC: 0940 | ID_HEX: 0x03ac | Nome: Am2_l1_aM    | Arquivo: Am2_l1_aM.mp3    | Tamanho: 12480 bytes
ID_DEC: 0941 | ID_HEX: 0x03ad | Nome: Am2_l1_bM    | Arquivo: Am2_l1_bM.mp3    | Tamanho: 7648 bytes
ID_DEC: 0942 | ID_HEX: 0x03ae | Nome: Am2_l1_cM    | Arquivo: Am2_l1_cM.mp3    | Tamanho: 5616 bytes
ID_DEC: 0943 | ID_HEX: 0x03af | Nome: Am2_l1_dM    | Arquivo: Am2_l1_dM.mp3    | Tamanho: 8736 bytes
ID_DEC: 0944 | ID_HEX: 0x03b0 | Nome: Am3_l1_aM    | Arquivo: Am3_l1_aM.mp3    | Tamanho: 11008 bytes
ID_DEC: 0945 | ID_HEX: 0x03b1 | Nome: Am3_l1_bM    | Arquivo: Am3_l1_bM.mp3    | Tamanho: 8432 bytes
ID_DEC: 0946 | ID_HEX: 0x03b2 | Nome: Am3_l1_cM    | Arquivo: Am3_l1_cM.mp3    | Tamanho: 14352 bytes
ID_DEC: 0947 | ID_HEX: 0x03b3 | Nome: Am3_l1_dM    | Arquivo: Am3_l1_dM.mp3    | Tamanho: 9920 bytes
ID_DEC: 0948 | ID_HEX: 0x03b4 | Nome: Am3_l2_aM    | Arquivo: Am3_l2_aM.mp3    | Tamanho: 8048 bytes
ID_DEC: 0949 | ID_HEX: 0x03b5 | Nome: Am3_l2_bM    | Arquivo: Am3_l2_bM.mp3    | Tamanho: 11392 bytes
ID_DEC: 0950 | ID_HEX: 0x03b6 | Nome: Am3_l2_cM    | Arquivo: Am3_l2_cM.mp3    | Tamanho: 13968 bytes
ID_DEC: 0951 | ID_HEX: 0x03b7 | Nome: Am3_l2_dM    | Arquivo: Am3_l2_dM.mp3    | Tamanho: 9136 bytes
ID_DEC: 0952 | ID_HEX: 0x03b8 | Nome: Am4_l1_aM    | Arquivo: Am4_l1_aM.mp3    | Tamanho: 10848 bytes
ID_DEC: 0953 | ID_HEX: 0x03b9 | Nome: Am4_l1_bM    | Arquivo: Am4_l1_bM.mp3    | Tamanho: 12096 bytes
ID_DEC: 0954 | ID_HEX: 0x03ba | Nome: Am4_l1_cM    | Arquivo: Am4_l1_cM.mp3    | Tamanho: 9520 bytes
ID_DEC: 0955 | ID_HEX: 0x03bb | Nome: Am4_l1_dM    | Arquivo: Am4_l1_dM.mp3    | Tamanho: 13424 bytes
ID_DEC: 0956 | ID_HEX: 0x03bc | Nome: Am4_l2_aM    | Arquivo: Am4_l2_aM.mp3    | Tamanho: 15840 bytes
ID_DEC: 0957 | ID_HEX: 0x03bd | Nome: Am4_l2_bM    | Arquivo: Am4_l2_bM.mp3    | Tamanho: 11552 bytes
ID_DEC: 0958 | ID_HEX: 0x03be | Nome: Am4_l2_cM    | Arquivo: Am4_l2_cM.mp3    | Tamanho: 13968 bytes
ID_DEC: 0959 | ID_HEX: 0x03bf | Nome: Am4_l2_dM    | Arquivo: Am4_l2_dM.mp3    | Tamanho: 9680 bytes
ID_DEC: 0960 | ID_HEX: 0x03c0 | Nome: Am4_l3_aM    | Arquivo: Am4_l3_aM.mp3    | Tamanho: 7264 bytes
ID_DEC: 0961 | ID_HEX: 0x03c1 | Nome: Am4_l3_bM    | Arquivo: Am4_l3_bM.mp3    | Tamanho: 13040 bytes
ID_DEC: 0962 | ID_HEX: 0x03c2 | Nome: Am4_l3_cM    | Arquivo: Am4_l3_cM.mp3    | Tamanho: 13808 bytes
ID_DEC: 0963 | ID_HEX: 0x03c3 | Nome: Am4_l3_dM    | Arquivo: Am4_l3_dM.mp3    | Tamanho: 8432 bytes
ID_DEC: 0964 | ID_HEX: 0x03c4 | Nome: Am5_l1_aM    | Arquivo: Am5_l1_aM.mp3    | Tamanho: 13264 bytes
ID_DEC: 0965 | ID_HEX: 0x03c5 | Nome: Am5_l1_bM    | Arquivo: Am5_l1_bM.mp3    | Tamanho: 8736 bytes
ID_DEC: 0966 | ID_HEX: 0x03c6 | Nome: Am5_l1_cM    | Arquivo: Am5_l1_cM.mp3    | Tamanho: 8976 bytes
ID_DEC: 0967 | ID_HEX: 0x03c7 | Nome: Am5_l1_dM    | Arquivo: Am5_l1_dM.mp3    | Tamanho: 13968 bytes
ID_DEC: 0968 | ID_HEX: 0x03c8 | Nome: Am5_l2_aM    | Arquivo: Am5_l2_aM.mp3    | Tamanho: 7648 bytes
ID_DEC: 0969 | ID_HEX: 0x03c9 | Nome: Am5_l2_bM    | Arquivo: Am5_l2_bM.mp3    | Tamanho: 8592 bytes
ID_DEC: 0970 | ID_HEX: 0x03ca | Nome: Am5_l2_cM    | Arquivo: Am5_l2_cM.mp3    | Tamanho: 9136 bytes
ID_DEC: 0971 | ID_HEX: 0x03cb | Nome: Am5_l2_dM    | Arquivo: Am5_l2_dM.mp3    | Tamanho: 6720 bytes
ID_DEC: 0972 | ID_HEX: 0x03cc | Nome: Am5_l3_aM    | Arquivo: Am5_l3_aM.mp3    | Tamanho: 3904 bytes
ID_DEC: 0973 | ID_HEX: 0x03cd | Nome: Am5_l3_bM    | Arquivo: Am5_l3_bM.mp3    | Tamanho: 4928 bytes
ID_DEC: 0974 | ID_HEX: 0x03ce | Nome: Am5_l3_cM    | Arquivo: Am5_l3_cM.mp3    | Tamanho: 5856 bytes
ID_DEC: 0975 | ID_HEX: 0x03cf | Nome: Am5_l3_dM    | Arquivo: Am5_l3_dM.mp3    | Tamanho: 8976 bytes
ID_DEC: 0976 | ID_HEX: 0x03d0 | Nome: Am6_l1_aM    | Arquivo: Am6_l1_aM.mp3    | Tamanho: 11792 bytes
ID_DEC: 0977 | ID_HEX: 0x03d1 | Nome: Am6_l1_bM    | Arquivo: Am6_l1_bM.mp3    | Tamanho: 6320 bytes
ID_DEC: 0978 | ID_HEX: 0x03d2 | Nome: Am6_l1_cM    | Arquivo: Am6_l1_cM.mp3    | Tamanho: 18880 bytes
ID_DEC: 0979 | ID_HEX: 0x03d3 | Nome: Am6_l1_dM    | Arquivo: Am6_l1_dM.mp3    | Tamanho: 9680 bytes
ID_DEC: 0980 | ID_HEX: 0x03d4 | Nome: Am6_l2_aM    | Arquivo: Am6_l2_aM.mp3    | Tamanho: 7264 bytes
ID_DEC: 0981 | ID_HEX: 0x03d5 | Nome: Am6_l2_bM    | Arquivo: Am6_l2_bM.mp3    | Tamanho: 11792 bytes
ID_DEC: 0982 | ID_HEX: 0x03d6 | Nome: Am6_l2_cM    | Arquivo: Am6_l2_cM.mp3    | Tamanho: 13424 bytes
ID_DEC: 0983 | ID_HEX: 0x03d7 | Nome: Am6_l2_dM    | Arquivo: Am6_l2_dM.mp3    | Tamanho: 5232 bytes
ID_DEC: 0984 | ID_HEX: 0x03d8 | Nome: Am7_l1_aM    | Arquivo: Am7_l1_aM.mp3    | Tamanho: 7648 bytes
ID_DEC: 0985 | ID_HEX: 0x03d9 | Nome: Am7_l1_bM    | Arquivo: Am7_l1_bM.mp3    | Tamanho: 8192 bytes
ID_DEC: 0986 | ID_HEX: 0x03da | Nome: Am7_l1_cM    | Arquivo: Am7_l1_cM.mp3    | Tamanho: 10064 bytes
ID_DEC: 0987 | ID_HEX: 0x03db | Nome: Am7_l1_dM    | Arquivo: Am7_l1_dM.mp3    | Tamanho: 8048 bytes
ID_DEC: 0988 | ID_HEX: 0x03dc | Nome: Am8_l1_aM    | Arquivo: Am8_l1_aM.mp3    | Tamanho: 13968 bytes
ID_DEC: 0989 | ID_HEX: 0x03dd | Nome: Am8_l1_bM    | Arquivo: Am8_l1_bM.mp3    | Tamanho: 6176 bytes
ID_DEC: 0990 | ID_HEX: 0x03de | Nome: Am8_l1_cM    | Arquivo: Am8_l1_cM.mp3    | Tamanho: 7808 bytes
ID_DEC: 0991 | ID_HEX: 0x03df | Nome: Am8_l1_dM    | Arquivo: Am8_l1_dM.mp3    | Tamanho: 9680 bytes
ID_DEC: 0992 | ID_HEX: 0x03e0 | Nome: Am9_l1_aM    | Arquivo: Am9_l1_aM.mp3    | Tamanho: 7104 bytes
ID_DEC: 0993 | ID_HEX: 0x03e1 | Nome: Am9_l1_bM    | Arquivo: Am9_l1_bM.mp3    | Tamanho: 15136 bytes
ID_DEC: 0994 | ID_HEX: 0x03e2 | Nome: Am9_l1_cM    | Arquivo: Am9_l1_cM.mp3    | Tamanho: 11392 bytes
ID_DEC: 0995 | ID_HEX: 0x03e3 | Nome: Am9_l1_dM    | Arquivo: Am9_l1_dM.mp3    | Tamanho: 12480 bytes
ID_DEC: 0996 | ID_HEX: 0x03e4 | Nome: Ap1_01_joM   | Arquivo: Ap1_01_joM.mp3   | Tamanho: 4928 bytes
ID_DEC: 0997 | ID_HEX: 0x03e5 | Nome: Ap1_02_caM   | Arquivo: Ap1_02_caM.mp3   | Tamanho: 25824 bytes
ID_DEC: 0998 | ID_HEX: 0x03e6 | Nome: Ap1_03_joM   | Arquivo: Ap1_03_joM.mp3   | Tamanho: 6176 bytes
ID_DEC: 0999 | ID_HEX: 0x03e7 | Nome: Ap1_04_caM   | Arquivo: Ap1_04_caM.mp3   | Tamanho: 32688 bytes
ID_DEC: 1000 | ID_HEX: 0x03e8 | Nome: Ap1_05_joM   | Arquivo: Ap1_05_joM.mp3   | Tamanho: 5776 bytes
ID_DEC: 1001 | ID_HEX: 0x03e9 | Nome: Ap1_06_caM   | Arquivo: Ap1_06_caM.mp3   | Tamanho: 19968 bytes
ID_DEC: 1002 | ID_HEX: 0x03ea | Nome: Ap1_07_joM   | Arquivo: Ap1_07_joM.mp3   | Tamanho: 5776 bytes
ID_DEC: 1003 | ID_HEX: 0x03eb | Nome: Ap1_08_caM   | Arquivo: Ap1_08_caM.mp3   | Tamanho: 22400 bytes
ID_DEC: 1004 | ID_HEX: 0x03ec | Nome: Ap2_01_joM   | Arquivo: Ap2_01_joM.mp3   | Tamanho: 2576 bytes
ID_DEC: 1005 | ID_HEX: 0x03ed | Nome: Ap2_02_joM   | Arquivo: Ap2_02_joM.mp3   | Tamanho: 3744 bytes
ID_DEC: 1006 | ID_HEX: 0x03ee | Nome: Ap2_03_drM   | Arquivo: Ap2_03_drM.mp3   | Tamanho: 7808 bytes
ID_DEC: 1007 | ID_HEX: 0x03ef | Nome: Ap2_04_joM   | Arquivo: Ap2_04_joM.mp3   | Tamanho: 3744 bytes
ID_DEC: 1008 | ID_HEX: 0x03f0 | Nome: Ap2_05_joM   | Arquivo: Ap2_05_joM.mp3   | Tamanho: 7488 bytes
ID_DEC: 1009 | ID_HEX: 0x03f1 | Nome: Ap2_06_drM   | Arquivo: Ap2_06_drM.mp3   | Tamanho: 20592 bytes
ID_DEC: 1010 | ID_HEX: 0x03f2 | Nome: Ap2_07_drM   | Arquivo: Ap2_07_drM.mp3   | Tamanho: 14752 bytes
ID_DEC: 1011 | ID_HEX: 0x03f3 | Nome: Ap3_01_gdM   | Arquivo: Ap3_01_gdM.mp3   | Tamanho: 5392 bytes
ID_DEC: 1012 | ID_HEX: 0x03f4 | Nome: Ap3_02_joM   | Arquivo: Ap3_02_joM.mp3   | Tamanho: 3200 bytes
ID_DEC: 1013 | ID_HEX: 0x03f5 | Nome: Ap3_03_joM   | Arquivo: Ap3_03_joM.mp3   | Tamanho: 2816 bytes
ID_DEC: 1014 | ID_HEX: 0x03f6 | Nome: Ap4_01_dvM   | Arquivo: Ap4_01_dvM.mp3   | Tamanho: 4688 bytes
ID_DEC: 1015 | ID_HEX: 0x03f7 | Nome: Ap4_02_joM   | Arquivo: Ap4_02_joM.mp3   | Tamanho: 6864 bytes
ID_DEC: 1016 | ID_HEX: 0x03f8 | Nome: Ap4_03_dvM   | Arquivo: Ap4_03_dvM.mp3   | Tamanho: 10848 bytes
ID_DEC: 1017 | ID_HEX: 0x03f9 | Nome: Ap4_04_joM   | Arquivo: Ap4_04_joM.mp3   | Tamanho: 8048 bytes
ID_DEC: 1018 | ID_HEX: 0x03fa | Nome: Ap4_05_dvM   | Arquivo: Ap4_05_dvM.mp3   | Tamanho: 13424 bytes
ID_DEC: 1019 | ID_HEX: 0x03fb | Nome: Ap4_06_joM   | Arquivo: Ap4_06_joM.mp3   | Tamanho: 4304 bytes
ID_DEC: 1020 | ID_HEX: 0x03fc | Nome: Ap4_07_blM   | Arquivo: Ap4_07_blM.mp3   | Tamanho: 11392 bytes
ID_DEC: 1021 | ID_HEX: 0x03fd | Nome: Ap4_08_dvM   | Arquivo: Ap4_08_dvM.mp3   | Tamanho: 3200 bytes
ID_DEC: 1022 | ID_HEX: 0x03fe | Nome: Ap4_09_dvM   | Arquivo: Ap4_09_dvM.mp3   | Tamanho: 12880 bytes
ID_DEC: 1023 | ID_HEX: 0x03ff | Nome: Ap5_01_joM   | Arquivo: Ap5_01_joM.mp3   | Tamanho: 40880 bytes
ID_DEC: 1024 | ID_HEX: 0x0400 | Nome: Ap5_02_joM   | Arquivo: Ap5_02_joM.mp3   | Tamanho: 36352 bytes
ID_DEC: 1025 | ID_HEX: 0x0401 | Nome: Ap5_03_joM   | Arquivo: Ap5_03_joM.mp3   | Tamanho: 26144 bytes
ID_DEC: 1026 | ID_HEX: 0x0402 | Nome: Ap6_01_joM   | Arquivo: Ap6_01_joM.mp3   | Tamanho: 4304 bytes
ID_DEC: 1027 | ID_HEX: 0x0403 | Nome: Ap6_02_caM   | Arquivo: Ap6_02_caM.mp3   | Tamanho: 25744 bytes
ID_DEC: 1028 | ID_HEX: 0x0404 | Nome: Ap6_03_joM   | Arquivo: Ap6_03_joM.mp3   | Tamanho: 8432 bytes
ID_DEC: 1029 | ID_HEX: 0x0405 | Nome: Ap6_04_caM   | Arquivo: Ap6_04_caM.mp3   | Tamanho: 63648 bytes
ID_DEC: 1030 | ID_HEX: 0x0406 | Nome: Ap6_05_joM   | Arquivo: Ap6_05_joM.mp3   | Tamanho: 15840 bytes
ID_DEC: 1031 | ID_HEX: 0x0407 | Nome: Ap6_06_caM   | Arquivo: Ap6_06_caM.mp3   | Tamanho: 54288 bytes
ID_DEC: 1032 | ID_HEX: 0x0408 | Nome: Ap7_01_caM   | Arquivo: Ap7_01_caM.mp3   | Tamanho: 46496 bytes
ID_DEC: 1033 | ID_HEX: 0x0409 | Nome: Ap7_02_joM   | Arquivo: Ap7_02_joM.mp3   | Tamanho: 8976 bytes
ID_DEC: 1034 | ID_HEX: 0x040a | Nome: Ap7_03_caM   | Arquivo: Ap7_03_caM.mp3   | Tamanho: 8976 bytes
ID_DEC: 1035 | ID_HEX: 0x040b | Nome: Ap7_04_joM   | Arquivo: Ap7_04_joM.mp3   | Tamanho: 4304 bytes
ID_DEC: 1036 | ID_HEX: 0x040c | Nome: Ap8_01_dvM   | Arquivo: Ap8_01_dvM.mp3   | Tamanho: 20528 bytes
ID_DEC: 1037 | ID_HEX: 0x040d | Nome: Ap8_02_blM   | Arquivo: Ap8_02_blM.mp3   | Tamanho: 37136 bytes
ID_DEC: 1038 | ID_HEX: 0x040e | Nome: Ap8_03_dvM   | Arquivo: Ap8_03_dvM.mp3   | Tamanho: 14352 bytes
ID_DEC: 1039 | ID_HEX: 0x040f | Nome: Ap8_04_blM   | Arquivo: Ap8_04_blM.mp3   | Tamanho: 11392 bytes
ID_DEC: 1040 | ID_HEX: 0x0410 | Nome: Ap8_06_blM   | Arquivo: Ap8_06_blM.mp3   | Tamanho: 13968 bytes
ID_DEC: 1041 | ID_HEX: 0x0411 | Nome: Ap8_07_trM   | Arquivo: Ap8_07_trM.mp3   | Tamanho: 45552 bytes
ID_DEC: 1042 | ID_HEX: 0x0412 | Nome: Ap8_08_dvM   | Arquivo: Ap8_08_dvM.mp3   | Tamanho: 19040 bytes
ID_DEC: 1043 | ID_HEX: 0x0413 | Nome: Ap8_09_trM   | Arquivo: Ap8_09_trM.mp3   | Tamanho: 33776 bytes
ID_DEC: 1044 | ID_HEX: 0x0414 | Nome: Ap8_10_blM   | Arquivo: Ap8_10_blM.mp3   | Tamanho: 38624 bytes
ID_DEC: 1045 | ID_HEX: 0x0415 | Nome: Ap9_01_joM   | Arquivo: Ap9_01_joM.mp3   | Tamanho: 25200 bytes
ID_DEC: 1046 | ID_HEX: 0x0416 | Nome: Ap9_02_caM   | Arquivo: Ap9_02_caM.mp3   | Tamanho: 62880 bytes
ID_DEC: 1047 | ID_HEX: 0x0417 | Nome: Ap9_03_joM   | Arquivo: Ap9_03_joM.mp3   | Tamanho: 7648 bytes
ID_DEC: 1048 | ID_HEX: 0x0418 | Nome: Ap10_01_caM  | Arquivo: Ap10_01_caM.mp3  | Tamanho: 17712 bytes
ID_DEC: 1049 | ID_HEX: 0x0419 | Nome: Ap10_02_caM  | Arquivo: Ap10_02_caM.mp3  | Tamanho: 11792 bytes
ID_DEC: 1050 | ID_HEX: 0x041a | Nome: Ap10_03_caM  | Arquivo: Ap10_03_caM.mp3  | Tamanho: 17008 bytes
ID_DEC: 1051 | ID_HEX: 0x041b | Nome: Ap10_04_caM  | Arquivo: Ap10_04_caM.mp3  | Tamanho: 25744 bytes
ID_DEC: 1052 | ID_HEX: 0x041c | Nome: Ap10_05_joM  | Arquivo: Ap10_05_joM.mp3  | Tamanho: 6560 bytes
ID_DEC: 1053 | ID_HEX: 0x041d | Nome: Ap10_06_caM  | Arquivo: Ap10_06_caM.mp3  | Tamanho: 30816 bytes
ID_DEC: 1054 | ID_HEX: 0x041e | Nome: Ap10_07_joM  | Arquivo: Ap10_07_joM.mp3  | Tamanho: 3200 bytes
ID_DEC: 1055 | ID_HEX: 0x041f | Nome: Ap10_08_caM  | Arquivo: Ap10_08_caM.mp3  | Tamanho: 12096 bytes
ID_DEC: 1056 | ID_HEX: 0x0420 | Nome: Ap10_09_joM  | Arquivo: Ap10_09_joM.mp3  | Tamanho: 23328 bytes
ID_DEC: 1057 | ID_HEX: 0x0421 | Nome: Ap11_01_jnM  | Arquivo: Ap11_01_jnM.mp3  | Tamanho: 4928 bytes
ID_DEC: 1058 | ID_HEX: 0x0422 | Nome: Ap11_02_joM  | Arquivo: Ap11_02_joM.mp3  | Tamanho: 7104 bytes
ID_DEC: 1059 | ID_HEX: 0x0423 | Nome: Ap11_03_jnM  | Arquivo: Ap11_03_jnM.mp3  | Tamanho: 2272 bytes
ID_DEC: 1060 | ID_HEX: 0x0424 | Nome: Ap11_04_joM  | Arquivo: Ap11_04_joM.mp3  | Tamanho: 20528 bytes
ID_DEC: 1061 | ID_HEX: 0x0425 | Nome: Ap11_05_jnM  | Arquivo: Ap11_05_jnM.mp3  | Tamanho: 7104 bytes
ID_DEC: 1062 | ID_HEX: 0x0426 | Nome: Ap11_06_joM  | Arquivo: Ap11_06_joM.mp3  | Tamanho: 4448 bytes
ID_DEC: 1063 | ID_HEX: 0x0427 | Nome: Ap11_07_jnM  | Arquivo: Ap11_07_jnM.mp3  | Tamanho: 16224 bytes
ID_DEC: 1064 | ID_HEX: 0x0428 | Nome: Ap11_08_joM  | Arquivo: Ap11_08_joM.mp3  | Tamanho: 15680 bytes
ID_DEC: 1065 | ID_HEX: 0x0429 | Nome: Ap12_01_jnM  | Arquivo: Ap12_01_jnM.mp3  | Tamanho: 32304 bytes
ID_DEC: 1066 | ID_HEX: 0x042a | Nome: Ap12_02_joM  | Arquivo: Ap12_02_joM.mp3  | Tamanho: 10848 bytes
ID_DEC: 1067 | ID_HEX: 0x042b | Nome: Ap12_03_jnM  | Arquivo: Ap12_03_jnM.mp3  | Tamanho: 3200 bytes
ID_DEC: 1068 | ID_HEX: 0x042c | Nome: Ap12_04_joM  | Arquivo: Ap12_04_joM.mp3  | Tamanho: 7488 bytes
ID_DEC: 1069 | ID_HEX: 0x042d | Nome: Ap12_05_jnM  | Arquivo: Ap12_05_jnM.mp3  | Tamanho: 20128 bytes
ID_DEC: 1070 | ID_HEX: 0x042e | Nome: Ap12_06_joM  | Arquivo: Ap12_06_joM.mp3  | Tamanho: 9920 bytes
ID_DEC: 1071 | ID_HEX: 0x042f | Nome: Ap12_07_jnM  | Arquivo: Ap12_07_jnM.mp3  | Tamanho: 2432 bytes
ID_DEC: 1072 | ID_HEX: 0x0430 | Nome: Ap12_08_joM  | Arquivo: Ap12_08_joM.mp3  | Tamanho: 2432 bytes
ID_DEC: 1073 | ID_HEX: 0x0431 | Nome: Ap12_09_jnM  | Arquivo: Ap12_09_jnM.mp3  | Tamanho: 6176 bytes
ID_DEC: 1074 | ID_HEX: 0x0432 | Nome: Ap12_10_joM  | Arquivo: Ap12_10_joM.mp3  | Tamanho: 13808 bytes
ID_DEC: 1075 | ID_HEX: 0x0433 | Nome: Ap13_01_joM  | Arquivo: Ap13_01_joM.mp3  | Tamanho: 6720 bytes
ID_DEC: 1076 | ID_HEX: 0x0434 | Nome: Ap13_02_suM  | Arquivo: Ap13_02_suM.mp3  | Tamanho: 22400 bytes
ID_DEC: 1077 | ID_HEX: 0x0435 | Nome: Ap13_03_joM  | Arquivo: Ap13_03_joM.mp3  | Tamanho: 11088 bytes
ID_DEC: 1078 | ID_HEX: 0x0436 | Nome: Ap13_04_suM  | Arquivo: Ap13_04_suM.mp3  | Tamanho: 7808 bytes
ID_DEC: 1079 | ID_HEX: 0x0437 | Nome: Ap13_06_suM  | Arquivo: Ap13_06_suM.mp3  | Tamanho: 18256 bytes
ID_DEC: 1080 | ID_HEX: 0x0438 | Nome: Ap14_03_suM  | Arquivo: Ap14_03_suM.mp3  | Tamanho: 21296 bytes
ID_DEC: 1081 | ID_HEX: 0x0439 | Nome: Ap14_04_joM  | Arquivo: Ap14_04_joM.mp3  | Tamanho: 9920 bytes
ID_DEC: 1082 | ID_HEX: 0x043a | Nome: Ap14_05_suM  | Arquivo: Ap14_05_suM.mp3  | Tamanho: 7808 bytes
ID_DEC: 1083 | ID_HEX: 0x043b | Nome: Ap14_07_joM  | Arquivo: Ap14_07_joM.mp3  | Tamanho: 7808 bytes
ID_DEC: 1084 | ID_HEX: 0x043c | Nome: Ap15_01_elM  | Arquivo: Ap15_01_elM.mp3  | Tamanho: 12336 bytes
ID_DEC: 1085 | ID_HEX: 0x043d | Nome: Ap15_02_elM  | Arquivo: Ap15_02_elM.mp3  | Tamanho: 31760 bytes
ID_DEC: 1086 | ID_HEX: 0x043e | Nome: Ap15_03_joM  | Arquivo: Ap15_03_joM.mp3  | Tamanho: 5776 bytes
ID_DEC: 1087 | ID_HEX: 0x043f | Nome: Ap15_04_jnM  | Arquivo: Ap15_04_jnM.mp3  | Tamanho: 4448 bytes
ID_DEC: 1088 | ID_HEX: 0x0440 | Nome: Ap15_05_elM  | Arquivo: Ap15_05_elM.mp3  | Tamanho: 5856 bytes
